author_id, first_publication_year, number_of_publications, number_of_first_author_publications, number_of_coauthors, affiliation 
9834, 1992, 209, 5, 840, 
9835, 2005, 24, 1, 106, 
9836, 1992, 201, 10, 842, Irstea TETIS Montpellier France
9837, 2005, 22, 9, 65, 
9838, 2004, 46, 27, 200, 
9839, 2004, 37, 8, 143, 
9840, 1998, 78, 11, 281, 
9841, 1985, 80, 4, 290, 
9842, 2005, 9, 1, 26, 
9843, 2006, 17, 8, 57, 
9844, 2006, 6, 3, 26, 
9845, 2001, 10, 3, 41, 
9846, 2006, 49, 30, 222, Zhejiang Gongshang University College of Computer and Information Engineering China
9847, 1996, 93, 12, 363, Hong Kong Polytechnic University
9848, 1995, 158, 44, 692, University of Bari Italy
9849, 2005, 143, 43, 679, University of Bari Aldo Moro Italy
9850, 1990, 351, 73, 1322, University of Bari Aldo Moro Italy
9851, 2001, 47, 20, 204, 
9852, 1994, 63, 26, 359, University of Warwick Coventry UK
9853, 1995, 152, 96, 494, University of Verona Italy
9854, 1991, 206, 51, 742, University of Udine Italy
9855, 1983, 101, 8, 397, 
9856, 2007, 7, 5, 28, 
9857, 2007, 5, 4, 13, 
9858, 2001, 25, 4, 83, Federal University of Santa Catarina Brazil
9859, 1998, 618, 163, 2885, 
9860, 1996, 101, 3, 390, University of Victoria Canada
9861, 1989, 72, 36, 248, Bar-Ilan University Ramat Gan Israel
9862, 1992, 198, 40, 838, 
9863, 2006, 22, 10, 75, Computer Science Department The University of Waikato Hamilton New Zealand
9864, 1972, 256, 90, 756, University of Waikato Hamilton New Zealand
9865, 1993, 158, 26, 752, 
9866, 1994, 114, 36, 343, 
9867, 2005, 65, 27, 208, 
9868, 1994, 102, 96, 288, National Research Council Italy
9869, 2006, 46, 15, 161, 
9870, 2003, 15, 10, 33, 
9871, 1999, 62, 1, 169, 
9872, 1979, 241, 46, 988, Pontifical Catholic University of Rio de Janeiro Brazil
9873, 2003, 81, 16, 286, IRIT Toulouse France
9874, 2006, 8, 7, 17, 
9875, 1981, 53, 7, 169, 
9876, 2004, 24, 15, 99, 
9877, 2005, 68, 19, 274, 
9878, 1996, 28, 11, 117, 
9879, 1991, 38, 4, 142, 
9880, 2007, 7, 5, 21, 
9881, 2007, 6, 3, 34, IBM China Research Lab.
9882, 2007, 24, 2, 119, 
9883, 2006, 62, 11, 291, 
9884, 2007, 10, 0, 48, 
9885, 1980, 52, 20, 225, JustSystems Evans Research Inc. Pittsburgh PA USA
9886, 1995, 89, 19, 259, 
9887, 2000, 36, 4, 180, 
9888, 1999, 10, 1, 36, 
9889, 1998, 74, 18, 301, 
9890, 2005, 11, 11, 13, 
9891, 1999, 102, 29, 346, 
9892, 2001, 81, 37, 336, 
9893, 1991, 53, 14, 251, IBM Research
9894, 1997, 59, 3, 284, University of Victoria Canada
9895, 2000, 16, 0, 62, 
9896, 2006, 72, 11, 318, 
9897, 2008, 4, 4, 8, 
9898, 1993, 61, 4, 157, Concordia University Montreal Canada
9899, 1997, 253, 24, 1158, Polytechnic University of Bari Italy
9900, 2005, 39, 13, 151, 
9901, 2008, 15, 8, 53, Fluid Operations AG Walldorf Germany
9902, 1998, 182, 26, 823, 
9903, 1999, 48, 14, 199, 
9904, 2006, 19, 10, 122, University of Pennsylvania Department of Computer and Information Science
9905, 2006, 23, 12, 112, 
9906, 2000, 198, 65, 737, University of Notredame IN USA
9907, 2008, 10, 10, 26, 
9908, 1985, 64, 10, 147, 
9909, 1993, 77, 15, 299, 
9910, 2006, 13, 9, 59, 
9911, 1996, 84, 51, 280, 
9912, 1979, 24, 3, 63, 
9913, 1984, 37, 13, 109, North Carolina State University Department of Computer Science
9914, 2005, 80, 0, 322, Beijing University of Posts and Telecommunications Beijing Key Laboratory of Intelligent Telecommunications Software and Multimedia China
9915, 2006, 144, 18, 597, Beijing University of Posts and Telecommunications Beijing Key Laboratory of Intelligent Telecommunications Software and Multimedia China
9916, 1998, 44, 23, 169, 
9917, 2008, 29, 11, 128, 
9918, 2003, 33, 22, 78, 
9919, 2008, 2, 2, 6, 
9920, 2005, 12, 8, 47, 
9921, 2007, 4, 3, 15, 
9922, 1994, 175, 86, 773, 
9923, 1995, 70, 3, 276, 
9924, 2005, 15, 7, 26, 
9925, 2008, 10, 3, 43, 
9926, 2004, 17, 9, 65, 
9927, 2005, 15, 8, 54, 
9928, 2003, 37, 13, 137, 
9929, 2008, 41, 19, 163, 
9930, 1991, 59, 26, 202, 
9931, 2008, 6, 0, 25, 
9932, 1992, 30, 3, 118, 
9933, 2003, 38, 8, 128, 
9934, 2004, 17, 10, 53, 
9935, 2001, 90, 17, 350, 
9936, 1983, 497, 194, 2159, 
9937, 2005, 32, 17, 121, 
9938, 2002, 28, 4, 121, 
9939, 1999, 155, 38, 697, 
9940, 2001, 76, 17, 284, 
9941, 2001, 85, 11, 335, 
9942, 2006, 9, 4, 34, 
9943, 2002, 102, 13, 477, University of Oregon Eugene USA
9944, 1990, 72, 15, 244, 
9945, 1998, 311, 34, 1539, Virginia Tech Blacksburg Virginia USA
9946, 2007, 52, 3, 136, 
9947, 1993, 134, 49, 516, 
9948, 2006, 49, 40, 126, 
9949, 2005, 19, 7, 72, 
9950, 2001, 92, 21, 346, 
9951, 1988, 320, 103, 1066, Catholic University of Leuven Belgium
9952, 2008, 17, 9, 66, 
9953, 2005, 41, 17, 172, 
9954, 2003, 90, 24, 308, Wayne State University Department of Computer Science
9955, 2000, 14, 8, 38, 
9956, 2007, 109, 32, 385, Rutgers The State University of New Jersey New Brunswick USA
9957, 2009, 16, 0, 110, 
9958, 2009, 14, 2, 96, 
9959, 2009, 15, 2, 87, Ludwig Maximilian University of Munich Germany
9960, 2008, 14, 2, 84, 
9961, 1992, 108, 38, 429, 
9962, 2009, 99, 75, 287, MIT Computer Science and Artificial Intelligence Laboratory Cambridge USA
9963, 2002, 11, 8, 30, 
9964, 2009, 7, 6, 17, 
9965, 2004, 99, 29, 382, 
9966, 1994, 30, 4, 147, 
9967, 2005, 16, 6, 92, 
9968, 2003, 46, 18, 125, 
9969, 2007, 76, 36, 272, 
9970, 2008, 29, 6, 106, 
9971, 2006, 11, 1, 61, 
9972, 1997, 229, 11, 949, McGill University Montreal Canada
9973, 2000, 187, 15, 809, McGill University Montreal Canada
9974, 2005, 31, 19, 96, Clari Inc. Sunnyvale CA USA
9975, 2006, 4, 4, 14, 
9976, 1997, 268, 55, 816, Missouri University of Science and Technology Rolla MO USA
9977, 2006, 19, 9, 95, Microsoft Corporation Bellevue WA USA
9978, 2008, 21, 3, 96, 
9979, 1995, 96, 47, 224, Carleton University Ottawa Canada
9980, 1997, 51, 10, 241, 
9981, 2003, 7, 1, 38, 
9982, 2005, 33, 10, 132, 
9983, 2004, 39, 3, 157, 
9984, 1993, 59, 28, 281, 
9985, 2007, 36, 16, 140, 
9986, 2003, 39, 5, 171, 
9987, 1990, 112, 40, 357, LIRMM Montpellier France
9988, 1989, 131, 6, 445, 
9989, 2008, 11, 4, 38, Peking University Institute of Computational Linguistics Beijing China
9990, 2001, 82, 15, 296, 
9991, 2009, 16, 9, 63, 
9992, 2008, 19, 7, 64, 
9993, 2008, 77, 41, 320, RWTH Aachen University Germany
9994, 2009, 7, 4, 20, Hubei University Wuhan China
9995, 2005, 57, 19, 200, University of Ottawa Canada
9996, 2009, 5, 2, 27, 
9997, 2007, 16, 7, 56, 
9998, 1993, 172, 65, 716, 
9999, 2007, 95, 10, 414, Chinese Academy of Sciences Institute of Automation National Laboratory of Pattern Recognition Beijing China
10000, 1994, 48, 6, 139, 
10001, 2009, 6, 3, 26, 
10002, 1999, 109, 14, 381, Michigan State University East Lansing USA
10003, 2006, 73, 36, 285, 
10004, 2003, 48, 0, 177, 
10005, 1996, 48, 33, 158, 
10006, 2003, 27, 6, 98, 
10007, 2006, 31, 24, 76, 
10008, 1998, 254, 36, 928, TU Wien Vienna Austria
10009, 2007, 15, 9, 74, 
10010, 1994, 81, 7, 287, 
10011, 1994, 126, 38, 388, University of Konstanz Germany
10012, 2000, 17, 9, 58, 
10013, 2008, 6, 5, 21, 
10014, 2008, 25, 12, 100, 
10015, 2004, 7, 2, 33, 
10016, 1995, 35, 13, 141, Duke University Durham USA
10017, 2009, 3, 2, 17, 
10018, 2004, 56, 42, 195, 
10019, 2009, 19, 13, 69, 
10020, 2007, 7, 5, 20, 
10021, 2007, 4, 3, 12, 
10022, 1995, 84, 3, 282, 
10023, 1999, 64, 32, 213, 
10024, 2009, 14, 4, 53, 
10025, 2006, 13, 8, 36, Syracuse University School of Information Studies NY USA
10026, 2002, 46, 5, 239, IBM China Research Laboratory Beijing China
10027, 2001, 63, 23, 237, 
10028, 1991, 85, 29, 257, City University of Hong Kong
10029, 2010, 9, 3, 49, TangoMe Inc Mountain View CA USA
10030, 1987, 137, 15, 502, 
10031, 2000, 21, 17, 52, 
10032, 1974, 176, 34, 470, University of Minnesota USA
10033, 1994, 302, 105, 1362, 
10034, 2002, 133, 52, 553, 
10035, 2009, 18, 9, 64, IBM
10036, 2009, 194, 4, 1227, 
10037, 2007, 12, 8, 43, 
10038, 1973, 78, 22, 177, University of Virginia Charlottesville USA
10039, 2008, 24, 11, 114, 
10040, 2009, 10, 0, 44, 
10041, 2008, 6, 4, 33, 
10042, 2005, 38, 15, 161, Guangdong University of Technology School of Automation Guangzhou China
10043, 2008, 35, 15, 146, 
10044, 1999, 120, 35, 586, 
10045, 2003, 21, 4, 80, 
10046, 2006, 44, 23, 148, 
10047, 1996, 25, 11, 79, 
10048, 2009, 22, 11, 104, 
10049, 2003, 211, 53, 972, Polytechnic University of Bari Italy
10050, 2006, 10, 5, 34, 
10051, 2009, 7, 1, 27, 
10052, 2003, 108, 87, 389, 
10053, 2004, 14, 4, 60, Wuhan University China
10054, 2008, 15, 8, 62, 
10055, 2004, 35, 9, 185, 
10056, 1992, 126, 4, 495, Chungbuk National University Department of Information and Communication Engineering South Korea
10057, 2008, 22, 11, 87, Liaoning Technical University School of Electronic and Information Engineering / Institute of Data Science and Industry Huludao China
10058, 1999, 71, 10, 255, Lehigh University Bethlehem PA USA
10059, 2008, 13, 10, 30, 
10060, 1997, 152, 15, 578, Trinity College Dublin Ireland
10061, 1992, 148, 28, 465, Tel Aviv University Department of Electrical Engineering
10062, 2010, 5, 2, 15, 
10063, 2007, 4, 1, 17, 
10064, 2009, 17, 11, 115, 
10065, 2010, 13, 8, 60, 
10066, 1996, 44, 26, 160, 
10067, 1990, 278, 30, 1139, University of Bari Aldo Moro Italy
10068, 2005, 13, 10, 61, Hasso-Plattner-Institut Potsdam Germany
10069, 2010, 11, 5, 56, 
10070, 1992, 258, 17, 1005, INRIA France
10071, 2002, 50, 17, 206, 
10072, 2001, 25, 4, 131, 
10073, 2001, 169, 41, 857, 
10074, 1999, 506, 85, 1691, Nanjing University State Key Laboratory for Novel Software Technology China
10075, 2010, 12, 8, 43, 
10076, 2001, 150, 43, 735, 
10077, 2009, 10, 4, 56, 
10078, 2002, 43, 24, 142, 
10079, 2010, 3, 3, 14, 
10080, 2002, 87, 23, 315, University of Georgia Athens USA
10081, 2002, 54, 9, 209, 
10082, 1991, 145, 38, 453, University of Western Ontario Canada
10083, 2007, 117, 21, 546, University of Technology Sydney Research Center on Quantum Computation and Intelligent Systems Sydney Australia
10084, 2005, 65, 1, 316, 
10085, 2003, 64, 21, 299, Ludwig Maximilian University of Munich Germany
10086, 2008, 5, 4, 18, 
10087, 2009, 11, 4, 42, 
10088, 1996, 103, 26, 351, 
10089, 2010, 25, 11, 109, 
10090, 2009, 9, 5, 33, 
10091, 1990, 180, 79, 682, University of Rome Tor Vergata Italy
10092, 1996, 80, 18, 372, 
10093, 1993, 142, 15, 566, 
10094, 2002, 138, 41, 500, Yonsei University Department of Library & Information Seoul South Korea
10095, 1994, 54, 8, 222, Universidad de Sevilla Sevilla España
10096, 2011, 14, 12, 42, 
10097, 2011, 3, 0, 12, 
10098, 2008, 34, 19, 140, 
10099, 2005, 56, 3, 285, Renmin University of China Beijing China
10100, 2010, 6, 3, 37, 
10101, 2008, 26, 12, 148, 
10102, 2003, 66, 18, 223, 
10103, 2004, 25, 15, 70, 
10104, 2001, 45, 10, 241, 
10105, 2011, 2, 0, 19, 
10106, 2001, 76, 32, 307, 
10107, 2006, 15, 2, 52, University of Hong Kong
10108, 2006, 15, 10, 59, 
10109, 1987, 108, 23, 385, 
10110, 2002, 34, 14, 148, 
10111, 2002, 45, 22, 117, 
10112, 2010, 10, 1, 69, 
10113, 2004, 22, 4, 117, 
10114, 2009, 7, 4, 17, 
10115, 1997, 146, 33, 394, 
10116, 2011, 8, 0, 45, 
10117, 2011, 6, 3, 25, 
10118, 2011, 19, 4, 89, 
10119, 1989, 39, 23, 134, 
10120, 2000, 139, 55, 570, 
10121, 2008, 33, 21, 157, 
10122, 2011, 2, 1, 8, 
10123, 1998, 41, 22, 152, 
10124, 2011, 10, 8, 37, 
10125, 2010, 25, 9, 89, 
10126, 2006, 15, 9, 37, 
10127, 1992, 216, 36, 829, Otto-von-Guericke-University Magdeburg Germany
10128, 1997, 239, 89, 1008, 
10129, 2011, 56, 40, 190, 
10130, 2005, 63, 17, 263, 
10131, 2011, 42, 27, 174, Central China Normal University Wuhan China
10132, 2008, 18, 11, 60, University of Stuttgart Germany
10133, 2007, 10, 5, 31, 
10134, 2005, 15, 4, 56, 
10135, 1996, 82, 78, 202, 
10136, 2011, 10, 5, 61, 
10137, 1999, 51, 14, 183, 
10138, 1996, 42, 5, 134, 
10139, 2006, 9, 9, 25, 
10140, 1998, 18, 5, 57, 
10141, 2009, 5, 3, 19, 
10142, 2008, 83, 26, 317, 
10143, 1993, 216, 86, 991, 
10144, 2003, 35, 9, 154, 
10145, 1981, 60, 30, 195, 
10146, 2011, 4, 3, 20, 
10147, 2011, 13, 6, 46, Yandex Moscow Russia
10148, 2011, 3, 0, 22, 
10149, 2000, 133, 34, 551, 
10150, 2011, 7, 1, 57, 
10151, 2004, 55, 6, 217, 
10152, 2006, 47, 31, 210, IBM Research Dublin Ireland
10153, 2009, 15, 12, 68, 
10154, 2011, 15, 6, 95, Rensselaer Polytechnic Institute Department of Computer Science Troy NY USA
10155, 2004, 37, 3, 128, 
10156, 2010, 38, 21, 163, University of Paderborn Germany
10157, 2008, 15, 5, 68, 
10158, 1992, 90, 6, 303, 
10159, 2003, 97, 22, 394, Zhejiang University College of Computer Science and Technology China
10160, 1997, 141, 56, 675, 
10161, 1987, 245, 96, 1013, 
10162, 2008, 68, 32, 258, 
10163, 2004, 54, 33, 215, 
10164, 2006, 27, 12, 131, 
10165, 2008, 9, 3, 47, 
10166, 2011, 3, 3, 7, 
10167, 2011, 3, 0, 7, 
10168, 2007, 82, 25, 340, 
10169, 2006, 35, 11, 115, 
10170, 1999, 19, 3, 98, IBM India Research Laboratory New Delhi
10171, 2010, 27, 12, 118, University of Florida Gainesville USA
10172, 2010, 11, 9, 31, 
10173, 2010, 6, 5, 23, 
10174, 1992, 60, 23, 231, LIP6 Paris
10175, 2004, 27, 8, 117, 
10176, 1995, 37, 6, 127, 
10177, 2001, 90, 17, 316, 
10178, 1988, 147, 39, 448, 
10179, 2005, 45, 27, 152, 
10180, 2002, 143, 33, 818, 
10181, 2001, 439, 289, 1410, University of Trieste Italy
10182, 2012, 14, 11, 40, 
10183, 2012, 6, 5, 16, 
10184, 2005, 18, 7, 87, Chinese Academy of Sciences Institute of Software State Key Laboratory of Computer Science Beijing China
10185, 2011, 13, 6, 67, 
10186, 2010, 33, 8, 175, Anhui University School of Computer Science and Technology MOE Key Laboratory of Intelligent Computing and Signal Processing Hefei China
10187, 2012, 22, 14, 65, 
10188, 1989, 66, 15, 239, Indiana University - Purdue University - Indianapolis
10189, 2007, 13, 8, 44, 
10190, 2006, 120, 34, 502, Peking University School of EECS MOE Key Lab of Computational Linguistics China
10191, 1994, 294, 22, 1097, 
10192, 2006, 114, 11, 356, Saarland University Saarbrücken Germany
10193, 2008, 47, 11, 205, University of Technology Sydney Australia
10194, 1998, 9, 4, 40, LinkedIn Mountain View CA USA
10195, 2012, 15, 10, 49, 
10196, 2012, 25, 19, 94, 
10197, 2009, 37, 8, 180, Xi'an Jiaotong University China
10198, 1985, 118, 29, 396, University of California Davis USA
10199, 2003, 67, 43, 194, 
10200, 2008, 48, 21, 237, 
10201, 2002, 70, 13, 324, Deakin University School of Information Technology TULIP Lab Melbourne Australia
10202, 2011, 55, 2, 293, 
10203, 2005, 12, 8, 56, 
10204, 2007, 43, 14, 132, 
10205, 2004, 10, 5, 37, 
10206, 2009, 28, 14, 82, 
10207, 2006, 19, 10, 122, University of Pennsylvania Department of Computer and Information Science
10208, 2011, 5, 3, 21, 
10209, 1997, 53, 27, 195, 
10210, 1999, 292, 34, 988, 
10211, 1999, 23, 10, 87, IBM Research
10212, 2007, 15, 6, 66, 
10213, 2003, 55, 34, 200, 
10214, 2007, 42, 20, 185, 
10215, 2007, 164, 57, 700, 
10216, 2003, 76, 25, 334, 
10217, 2010, 23, 11, 118, Zhejiang University of Technology College of Computer Science and Software Engineering Hangzhou China
10218, 2009, 12, 6, 71, 
10219, 2000, 85, 54, 339, 
10220, 2012, 3, 0, 21, 
10221, 2007, 28, 7, 85, 
10222, 2006, 56, 23, 248, 
10223, 2011, 26, 9, 128, 
10224, 1999, 62, 23, 222, 
10225, 2001, 26, 11, 91, 
10226, 1997, 102, 34, 576, 
10227, 2002, 19, 3, 63, 
10228, 2008, 24, 11, 95, Penn State University Park USA
10229, 1992, 357, 90, 1542, 
10230, 1991, 230, 28, 947, Binghamton University Vestal Department of Computer Science
10231, 1997, 45, 13, 177, Microsoft Research Redmond
10232, 1995, 32, 5, 180, 
10233, 2006, 22, 9, 97, 
10234, 2009, 19, 12, 65, 
10235, 2010, 8, 6, 22, 
10236, 2012, 7, 4, 31, 
10237, 2012, 3, 1, 15, 
10238, 2010, 33, 8, 153, Wuhan University of Technology China
10239, 2007, 17, 12, 39, 
10240, 2001, 38, 32, 81, 
10241, 1999, 59, 33, 266, 
10242, 2006, 41, 15, 207, 
10243, 2011, 8, 8, 36, 
10244, 2002, 55, 11, 193, 
10245, 2008, 13, 8, 43, 
10246, 2000, 18, 5, 60, 
10247, 1991, 63, 44, 165, 
10248, 1996, 54, 13, 141, 
10249, 2009, 10, 6, 54, 
10250, 2012, 12, 0, 45, 
10251, 2004, 52, 20, 225, 
10252, 2001, 52, 45, 116, 
10253, 2012, 39, 32, 112, 
10254, 2007, 10, 3, 42, 
10255, 2009, 7, 5, 18, 
10256, 2006, 62, 17, 273, 
10257, 2003, 7, 0, 26, 
10258, 2000, 13, 6, 41, 
10259, 2012, 2, 0, 15, 
10260, 2012, 2, 0, 8, 
10261, 2012, 15, 8, 57, KU Leuven Belgium
10262, 2004, 73, 17, 347, University of California Santa Barbara USA
10263, 2007, 54, 25, 223, Chinese Academy of Sciences Research Center for Brain-inspired Intelligence Institute of Automation Beijing China
10264, 1990, 126, 29, 553, Free University of Amsterdam Netherlands
10265, 2003, 192, 20, 1307, University of Texas Health Science Center at Houston School of Biomedical Informatics TX USA
10266, 2013, 2, 2, 7, 
10267, 2011, 17, 5, 77, 
10268, 2008, 34, 14, 164, 
10269, 2000, 174, 42, 1067, 
10270, 2007, 50, 11, 236, 
10271, 1999, 31, 4, 147, 
10272, 2007, 89, 48, 316, 
10273, 1992, 139, 2, 494, 
10274, 2008, 57, 5, 192, 
10275, 1998, 287, 53, 1156, Florida International University University Park FL USA
10276, 2011, 24, 8, 76, 
10277, 1977, 279, 36, 1472, Virginia Tech Blacksburg VA USA
10278, 2013, 9, 6, 40, 
10279, 2009, 3, 0, 10, 
10280, 2011, 19, 9, 70, 
10281, 2008, 22, 6, 103, 
10282, 2013, 3, 1, 14, 
10283, 2001, 107, 3, 549, Federal University of Ceará Department of Computing
10284, 2005, 32, 17, 154, 
10285, 2001, 83, 12, 281, 
10286, 2010, 14, 10, 37, 
10287, 2012, 7, 3, 32, 
10288, 1998, 62, 23, 264, 
10289, 2013, 5, 2, 21, 
10290, 2013, 17, 7, 68, 
10291, 2002, 165, 64, 739, 
10292, 2001, 58, 4, 204, University of Technology Sydney Centre for Artificial Intelligence Australia
10293, 2001, 80, 44, 294, 
10294, 2012, 31, 10, 119, 
10295, 2012, 5, 4, 16, 
10296, 2004, 46, 3, 230, 
10297, 2007, 46, 8, 288, 
10298, 1990, 86, 21, 401, 
10299, 2007, 49, 16, 231, 
10300, 2013, 48, 34, 159, 
10301, 2002, 69, 20, 264, George Mason University
10302, 2013, 7, 1, 54, 
10303, 2009, 7, 0, 51, 
10304, 2013, 11, 2, 74, 
10305, 1988, 333, 116, 1217, 
10306, 1999, 80, 5, 337, 
10307, 2006, 60, 18, 239, University of California Irvine CA USA
10308, 2009, 8, 3, 30, 
10309, 2013, 8, 4, 36, 
10310, 2010, 12, 4, 39, 
10311, 2013, 19, 9, 77, 
10312, 1999, 53, 19, 210, 
10313, 1989, 68, 16, 218, 
10314, 2013, 6, 1, 22, 
10315, 1997, 66, 24, 260, Jacobs University Bremen Germany
10316, 1999, 112, 49, 450, 
10317, 1991, 773, 254, 3414, 
10318, 2012, 21, 16, 107, 
10319, 2013, 24, 2, 95, 
10320, 2006, 34, 7, 216, 
10321, 2010, 13, 0, 81, 
10322, 2001, 61, 30, 207, 
10323, 2012, 25, 10, 144, Pennsylvania State University University Park PA USA
10324, 2010, 24, 11, 125, 
10325, 2011, 11, 3, 44, 
10326, 1998, 212, 14, 631, Georgia Institute of Technology Atlanta USA
10327, 2013, 5, 4, 21, 
10328, 2001, 34, 17, 144, 
10329, 2013, 18, 0, 115, 
10330, 1999, 50, 28, 204, 
10331, 2011, 9, 1, 52, 
10332, 2005, 211, 34, 1144, 
10333, 1992, 314, 73, 1250, Artificial Intelligence Citadel USA
10334, 1997, 29, 2, 129, 
10335, 2013, 13, 10, 40, 
10336, 2011, 9, 1, 22, 
10337, 1988, 14, 6, 55, 
10338, 1996, 252, 85, 852, 
10339, 2006, 33, 9, 86, 
10340, 2012, 22, 8, 101, 
10341, 2013, 13, 7, 48, 
10342, 2014, 14, 14, 31, King Abdullah University of Science & Technology Computer Electrical and Mathematical Sciences & Engineering Division
10343, 2012, 8, 4, 34, 
10344, 1989, 63, 45, 167, 
10345, 2014, 7, 3, 35, 
10346, 2013, 10, 5, 53, Huawei Technologies Central Software Institute Beijing China
10347, 2011, 27, 8, 146, 
10348, 2005, 28, 14, 133, 
10349, 2000, 22, 5, 63, 
10350, 1991, 117, 20, 457, 
10351, 2000, 65, 12, 250, Leibniz University Hannover Germany
10352, 2009, 46, 21, 183, Hong Kong University of Science and Technology
10353, 2003, 70, 5, 265, 
10354, 2011, 9, 8, 23, 
10355, 2012, 4, 1, 17, 
10356, 2009, 26, 11, 90, RWTH Aachen University Germany
10357, 2014, 3, 0, 13, 
10358, 1998, 123, 12, 468, 
10359, 2014, 10, 4, 36, The University of Kansas Lawrence KS USA
10360, 1984, 112, 39, 431, 
10361, 1993, 87, 8, 391, 
10362, 2005, 88, 11, 431, 
10363, 1995, 349, 74, 1498, 
10364, 2007, 15, 5, 80, 
10365, 2011, 25, 5, 128, 
10366, 1991, 144, 25, 593, 
10367, 1995, 25, 5, 118, Informatics Institute Goiânia Brazil
10368, 2000, 184, 73, 802, 
10369, 2011, 7, 6, 21, 
10370, 2001, 33, 24, 71, Hewlett Packard Development Company
10371, 2005, 85, 15, 345, 
10372, 2001, 73, 22, 298, Victoria University Centre for Applied Informatics Melbourne Australia
10373, 2014, 13, 12, 29, Max Planck Institute for Informatics Saarbrücken Germany
10374, 2012, 21, 8, 95, 
10375, 2014, 2, 0, 10, 
10376, 2002, 69, 10, 291, University of Queensland Brisbane Australia
10377, 2005, 42, 24, 168, 
10378, 2002, 39, 2, 194, Chinese Academy of Science Institue of Information Engineering Beijing China
10379, 2012, 6, 3, 17, 
10380, 2001, 165, 72, 707, 
10381, 2014, 4, 2, 24, 
10382, 2013, 22, 10, 126, 
10383, 1994, 137, 7, 527, University College Dublin Ireland
10384, 2009, 8, 0, 30, 
10385, 2012, 6, 4, 18, 
10386, 2005, 23, 13, 77, 
10387, 2014, 3, 0, 10, 
10388, 2011, 18, 6, 155, IBM Research
10389, 2014, 7, 5, 38, Google New York NY USA
10390, 1999, 63, 30, 297, 
10391, 2008, 33, 11, 165, 
10392, 2002, 80, 15, 366, University of New South Wales Sydney Australia
10393, 2014, 10, 5, 32, 
10394, 2004, 73, 2, 340, 
10395, 2005, 46, 15, 149, University of Manitoba Winnipeg Manitoba Canada
10396, 2007, 48, 29, 160, 
10397, 2012, 18, 8, 86, 
10398, 2001, 51, 8, 210, 
10399, 2008, 9, 0, 42, 
10400, 2001, 80, 8, 348, 
10401, 1999, 137, 36, 703, 
10402, 2004, 16, 9, 82, 
10403, 2014, 3, 3, 14, 
10404, 2015, 14, 8, 61, 
10405, 2000, 232, 17, 907, 
10406, 2014, 13, 6, 59, 
10407, 2015, 9, 6, 41, Fudan University School of Computer Science Shanghai China
10408, 2008, 63, 14, 346, 
10409, 1995, 188, 8, 1111, University of Sydney Australia
10410, 2012, 10, 5, 37, 
10411, 1997, 51, 2, 232, 
10412, 2007, 40, 13, 149, Bangladesh University of Engineering and Technology (BUET) Dhaks
10413, 2009, 10, 5, 38, 
10414, 1990, 259, 17, 1036, 
10415, 2012, 19, 7, 74, 
10416, 2010, 119, 38, 455, 
10417, 2015, 4, 3, 16, University of Pittsburgh USA
10418, 2012, 13, 10, 57, 
10419, 1995, 238, 11, 1001, 
10420, 2013, 27, 13, 139, 
10421, 2010, 23, 10, 103, 
10422, 2013, 20, 10, 52, 
10423, 1998, 35, 11, 119, IMAG Grenoble France
10424, 2010, 16, 3, 80, 
10425, 2004, 128, 51, 519, CSIRO
10426, 2002, 44, 21, 190, 
10427, 2011, 22, 13, 76, 
10428, 1997, 101, 13, 365, Monash University Melbourne Victoria Australia
